DATE;OPEN;HIGH;LOW;CLOSE;VOL
20140926;77.5700000;78.4300000;76.8500000;77.6000000;111403440
20140929;77.9600000;78.3800000;76.5300000;76.7000000;100614370
20140930;77.0600000;77.4400000;75.5200000;75.5200000;144462750
20141001;75.1800000;76.2600000;74.2600000;74.2600000;130098910
20141002;74.0700000;74.4700000;72.5700000;73.1500000;145077120
20141003;73.7500000;74.6900000;73.1200000;73.7700000;111589130
20141006;74.3700000;76.6000000;74.2500000;76.3300000;125523680
20141007;76.3300000;76.5400000;74.9600000;75.3200000;97118100
20141008;74.8300000;75.2500000;73.7600000;73.8000000;131797890
20141009;75.0500000;75.7000000;73.5200000;73.6500000;144275830
20141010;72.6200000;73.7700000;72.0600000;73.5000000;141204560
20141013;72.7900000;75.2400000;72.6500000;74.2600000;116770580
20141014;74.1500000;75.3600000;73.8600000;74.5500000;95409030
20141015;74.3200000;74.8600000;72.8100000;73.0800000;120345000
20141016;73.2400000;74.0500000;70.9500000;71.1200000;195506300
20141017;71.8100000;73.3000000;71.3800000;73.1500000;145909100
20141020;73.4000000;73.9300000;71.7500000;72.2500000;121799680
20141021;72.0000000;73.1600000;71.3000000;72.5000000;116499320
20141022;73.0000000;73.3700000;71.8000000;71.8200000;98395720
20141023;71.4700000;72.1000000;70.8500000;71.5900000;132351600
20141024;71.3500000;72.4900000;70.9300000;72.4900000;76025880
20141027;73.2100000;73.7800000;72.2500000;72.9000000;119368030
20141028;73.1200000;74.2000000;72.7300000;73.9000000;101379510
20141029;74.1100000;74.8000000;73.6800000;74.0500000;99965540
20141030;73.6900000;75.1300000;73.4300000;74.9800000;180886730
20141031;75.4400000;76.8400000;75.2300000;76.2300000;154159760
20141103;76.0800000;76.6600000;75.6100000;76.2900000;49803510
20141105;75.8100000;75.9400000;75.0200000;75.6500000;100999010
20141106;75.7500000;76.8800000;74.7500000;75.0500000;109607470
20141107;75.1900000;77.6500000;74.4100000;75.6900000;195025430
20141110;76.3600000;77.7800000;76.1200000;77.7800000;125476780
20141111;77.8000000;78.7000000;77.0100000;77.3400000;130709130
20141112;77.3700000;77.5500000;76.1300000;76.3200000;113818750
20141113;76.3200000;76.5000000;73.7300000;74.0300000;150493670
20141114;73.7900000;74.5000000;73.1000000;74.1500000;101698780
20141117;73.7700000;74.4500000;73.4700000;73.9700000;77940610
20141118;74.3900000;75.3500000;73.4500000;75.2100000;121005350
20141119;75.2500000;75.5400000;73.8700000;73.9000000;89106340
20141120;73.9600000;74.9000000;72.9300000;73.6300000;104514240
20141121;73.9600000;74.7100000;72.9500000;74.3900000;105751390
20141124;74.8600000;75.4000000;74.0100000;74.4000000;85457090
20141125;74.4500000;74.6600000;73.7600000;74.1100000;59706430
20141126;73.7700000;74.1300000;73.2600000;73.8500000;91629070
20141127;73.6500000;74.2000000;73.0400000;73.0400000;87592190
20141128;72.8800000;72.8900000;71.4200000;72.2500000;127971470
20141201;71.8900000;74.2000000;71.5100000;73.7900000;138972830
20141202;74.0600000;74.4700000;71.3100000;71.6400000;133397910
20141203;71.8700000;72.3500000;71.4200000;72.0000000;115674740
20141204;72.2100000;74.0300000;71.0000000;71.0400000;162007030
20141205;70.9500000;71.7300000;68.4000000;68.6000000;160108420
20141208;69.1500000;69.6700000;65.2300000;65.3000000;167051630
20141209;64.7600000;66.9000000;62.6100000;66.2600000;197931460
20141210;66.5900000;68.7000000;65.7800000;67.7700000;179946200
20141211;67.8700000;68.4000000;65.2500000;65.9500000;181899420
20141212;65.3900000;66.2000000;63.0700000;64.2000000;156646460
20141215;64.0000000;65.7400000;59.9200000;60.1300000;223636410
20141216;59.5000000;61.9500000;47.2100000;53.5000000;470470430
20141217;54.0400000;60.8800000;52.3800000;59.9000000;446373430
20141218;61.5200000;65.8000000;60.2500000;62.9100000;317552200
20141219;61.8300000;63.0800000;59.5000000;61.4400000;171245270
20141222;63.1500000;64.2000000;57.8200000;58.6000000;228160230
20141223;59.0900000;59.5300000;52.8600000;54.0000000;230833530
20141224;53.6100000;55.4500000;51.5100000;55.0000000;166285320
20141225;55.0300000;58.8500000;54.7100000;58.7000000;116639360
20141226;59.0200000;60.0000000;56.0500000;57.1300000;134604490
20141229;57.0100000;58.2900000;53.7000000;54.5100000;113630750
20141230;53.0500000;55.6500000;51.6000000;54.9000000;120226020
20150105;54.0300000;56.7700000;53.5800000;56.3700000;63125270
20150106;56.0000000;58.4500000;55.8300000;58.2800000;70251090
20150108;58.9000000;67.7700000;58.6100000;65.7000000;187516500
20150109;65.8000000;66.8800000;62.2500000;63.1000000;107504520
20150112;62.2200000;63.8400000;61.6600000;62.9000000;99348150
20150113;62.3200000;62.9800000;59.2500000;60.3100000;190523350
20150114;59.6700000;61.2000000;59.6000000;60.0500000;133914740
20150115;61.1700000;62.6800000;60.7100000;61.8000000;179760110
20150116;61.8000000;62.4300000;60.4100000;61.9900000;142850950
20150119;61.5900000;63.6700000;61.5500000;61.8000000;124881980
20150120;61.8300000;62.2500000;60.2700000;60.8000000;120082050
20150121;61.0800000;63.2000000;60.9500000;62.8000000;106787340
20150122;63.0300000;64.8800000;62.4200000;64.3500000;173328060
20150123;64.9900000;66.7200000;63.9000000;64.4500000;163113520
20150126;63.7500000;63.8800000;60.1700000;60.4900000;153954480
20150127;58.1900000;61.4400000;57.2000000;61.2000000;188030700
20150128;61.8200000;62.5800000;60.3100000;60.6300000;139255140
20150129;60.3600000;62.0000000;59.6000000;60.5000000;150437700
20150130;61.2600000;61.5000000;59.6700000;61.5000000;194803960
20150202;62.0000000;62.5700000;60.0300000;61.4000000;194709040
20150203;62.0000000;62.8500000;60.8300000;62.0000000;140760260
20150204;62.5100000;62.6900000;60.8700000;61.0400000;83362480
20150205;60.5700000;62.4800000;59.9000000;62.4100000;173260500
20150206;62.8100000;64.8800000;62.4500000;64.3100000;180629990
20150209;64.3000000;67.4000000;63.8500000;65.5700000;223903050
20150210;65.4100000;66.4300000;64.4700000;65.0000000;121353630
20150211;66.1200000;66.4600000;65.0800000;65.1200000;142083250
20150212;66.0500000;69.4700000;64.5500000;67.2100000;402858420
20150213;68.0000000;70.7500000;68.0000000;70.6000000;375537650
20150216;70.7200000;71.9000000;69.6700000;70.0000000;130958800
20150217;70.1500000;73.9600000;69.7200000;72.4500000;243505180
20150218;73.3500000;76.8400000;72.8300000;76.4000000;237729810
20150219;76.0000000;76.5600000;72.8000000;73.7800000;238350910
20150220;74.4200000;75.4500000;73.5200000;74.7500000;177413610
20150224;71.9700000;73.8700000;71.7600000;73.7000000;116492680
20150225;73.8100000;74.6000000;72.9000000;74.2000000;122619350
20150226;75.0100000;76.6000000;74.6000000;75.9500000;143362770
20150227;75.7200000;76.7500000;75.2600000;75.9100000;129646770
20150302;76.3400000;77.4500000;76.1000000;76.2000000;110350330
20150303;76.0400000;76.9800000;74.8400000;75.5500000;129638970
20150304;75.3500000;75.7200000;72.3100000;72.3100000;117741850
20150305;72.9000000;74.1600000;71.8600000;72.7000000;175774530
20150306;73.0300000;74.1100000;72.5800000;73.2500000;105004320
20150310;72.4900000;72.7100000;69.0900000;69.8000000;149452920
20150311;69.8100000;71.3100000;68.7800000;70.6800000;149640420
20150312;71.1300000;71.5900000;70.0200000;70.7900000;82826780
20150313;71.0000000;71.3000000;67.8100000;67.8700000;151539080
20150316;67.5200000;67.8000000;65.2300000;65.5700000;156219530
20150317;66.0600000;66.4500000;63.8600000;64.6500000;183354400
20150318;64.9100000;66.0500000;64.7300000;65.2600000;108022410
20150319;66.4600000;66.8800000;64.4500000;64.9000000;123897660
20150320;64.9500000;67.2200000;64.4000000;67.0000000;147821230
20150323;67.5300000;67.5500000;64.8300000;65.0000000;131365440
20150324;65.0000000;66.3600000;63.7400000;65.6000000;121872960
20150325;65.7500000;66.1500000;64.3100000;64.8000000;97732050
20150326;65.4200000;65.8000000;62.6200000;62.8500000;148036640
20150327;63.0300000;63.5500000;60.5700000;61.0000000;157694600
20150330;60.8700000;63.1700000;60.6700000;63.0100000;121542470
20150331;63.0000000;63.4000000;61.9200000;62.8800000;113629130
20150401;62.4400000;64.6900000;62.1800000;64.5000000;161051950
20150402;64.6000000;66.1700000;64.0300000;65.9200000;138438980
20150403;65.9000000;66.4000000;65.1600000;65.5000000;85547720
20150406;65.6500000;68.9900000;65.5700000;68.9900000;136968030
20150407;68.8300000;70.2700000;68.1500000;69.6000000;224461670
20150408;69.4400000;69.9300000;68.6100000;69.4000000;124255630
20150409;69.0500000;72.0000000;68.9600000;72.0000000;187895180
20150410;72.1600000;72.4500000;70.2300000;71.5000000;143931590
20150413;71.8500000;74.5500000;71.4300000;74.1000000;165072180
20150414;74.1100000;74.8200000;72.8900000;74.0500000;135394590
20150415;74.1500000;76.4900000;73.9100000;76.4900000;153798530
20150416;76.9500000;77.5100000;74.8500000;76.5000000;176365480
20150417;76.6300000;76.9600000;72.5000000;72.5000000;157293590
20150420;72.5000000;74.0700000;71.2200000;73.5000000;157817040
20150421;73.6200000;75.6700000;73.2600000;75.2400000;157620460
20150422;75.1900000;75.3300000;72.6300000;73.9000000;143842050
20150423;73.9800000;76.5700000;72.1100000;75.8000000;192827690
20150424;75.7500000;77.7000000;74.8900000;75.7500000;155112060
20150427;76.0000000;76.8600000;74.5800000;75.2000000;126267280
20150428;74.7900000;75.7500000;73.9000000;75.7000000;99132370
20150429;75.6200000;76.2700000;74.6800000;75.2000000;87118020
20150430;75.2000000;76.9600000;74.9700000;76.9000000;105014840
20150505;77.2100000;80.6000000;76.8000000;80.2100000;136433760
20150506;80.3700000;80.9800000;78.6400000;79.2000000;110319290
20150507;78.8700000;78.8900000;75.9700000;76.5000000;111764340
20150508;76.3000000;76.6700000;75.0700000;75.5000000;109556830
20150512;75.4300000;76.7000000;74.3300000;75.1900000;99504920
20150513;75.4200000;76.0700000;74.7000000;75.2400000;108291690
20150514;75.0700000;75.3500000;73.6000000;74.3100000;89924850
20150515;74.5200000;75.1800000;73.7400000;75.0500000;66404900
20150518;75.4500000;76.0500000;75.0900000;75.3600000;91185850
20150519;75.3300000;75.3400000;73.0300000;73.3500000;95023870
20150520;73.2700000;73.5800000;71.4100000;71.6000000;111268620
20150521;71.7300000;73.5900000;71.1500000;73.2500000;98600990
20150522;73.3300000;74.6700000;73.0600000;74.3500000;130033450
20150525;74.3900000;74.7400000;72.9100000;74.4600000;60929110
20150526;74.6700000;75.1600000;73.9000000;74.6700000;80471190
20150527;74.4500000;74.5000000;72.4100000;74.2300000;110126400
20150528;74.0800000;74.9700000;73.3200000;73.6000000;83440370
20150529;73.7000000;76.1300000;73.5000000;73.5000000;136648870
20150601;73.6900000;74.4900000;72.6500000;72.6500000;113166820
20150602;72.8900000;74.2500000;72.2500000;73.9200000;75356810
20150603;74.1800000;74.3500000;71.6000000;71.7200000;107185010
20150604;71.6900000;72.2000000;70.5500000;71.2500000;109915900
20150605;71.1700000;71.7500000;70.2000000;70.6100000;77264650
20150608;70.8100000;71.0500000;69.1500000;69.1700000;102661510
20150609;69.2500000;70.3500000;68.4100000;70.2100000;98679290
20150610;70.5200000;72.0700000;70.3000000;71.5100000;91432340
20150611;71.1400000;72.5500000;70.2300000;72.5500000;123789840
20150615;72.0200000;72.2700000;70.6000000;71.8000000;101963530
20150616;71.6000000;73.8000000;70.9600000;73.5000000;107516490
20150617;73.4700000;74.4100000;72.7800000;72.8100000;86933500
20150618;73.1500000;74.3700000;72.6000000;72.9800000;91367020
20150619;73.1700000;73.3800000;71.5600000;71.5600000;92629320
20150622;72.0500000;72.4600000;71.5000000;72.0000000;74211580
20150623;72.2100000;72.3700000;71.5000000;72.0100000;52910790
20150624;72.1400000;72.5000000;71.3500000;71.9800000;56375850
20150625;71.9100000;72.2400000;71.4200000;71.4200000;45455840
20150626;71.3900000;71.4700000;70.4000000;70.6000000;98252300
20150629;69.1800000;70.9700000;69.0300000;70.2000000;77379440
20150630;70.2100000;72.5000000;70.0500000;72.3500000;99438130
20150701;72.2900000;72.9700000;70.7100000;71.0000000;101146530
20150702;71.0000000;71.3000000;70.1700000;70.5400000;83685280
20150703;70.5400000;71.1500000;69.9000000;70.6700000;58663600
20150706;69.9300000;70.5900000;68.0800000;68.4500000;123496750
20150707;68.4500000;69.6800000;68.1200000;68.7700000;103621040
20150708;68.5200000;68.9400000;66.5000000;67.7300000;160053390
20150709;68.1500000;69.3800000;67.7000000;69.3500000;84564490
20150710;69.6000000;71.2000000;69.5700000;71.0600000;108674420
20150713;70.7800000;72.9400000;70.7700000;72.9400000;231543530
20150714;72.8000000;73.9000000;72.3100000;73.9000000;110296880
20150715;73.7900000;74.0000000;72.9600000;74.0000000;79212540
20150716;73.9900000;74.3900000;73.5300000;74.2100000;56688680
20150717;74.1800000;75.7300000;73.5700000;75.5200000;88910830
20150720;75.4000000;75.7000000;73.8700000;74.1000000;89287880
20150721;73.9900000;75.8600000;73.4100000;75.5500000;108939410
20150722;75.2600000;75.9700000;74.5000000;74.6000000;99407990
20150723;74.6500000;74.6900000;72.5100000;72.7000000;91598270
20150724;72.5000000;72.5700000;70.2500000;70.4500000;133821230
20150727;70.4000000;70.4500000;67.3500000;68.4800000;209953530
20150728;68.2000000;70.7300000;67.4000000;69.5500000;181097770
20150729;69.8700000;71.4900000;69.6600000;71.2000000;123789360
20150730;71.3700000;72.7900000;70.9100000;72.2000000;107009470
20150731;71.9600000;72.5500000;70.2100000;72.3000000;153348870
20150803;71.5100000;71.7500000;70.4300000;71.1000000;117485850
20150804;70.8000000;72.4300000;70.5100000;72.3000000;99330360
20150805;72.6000000;74.1400000;72.3300000;73.4900000;112870830
20150806;73.2100000;73.9000000;72.1100000;72.2500000;102320450
20150807;72.7200000;74.4000000;72.5700000;74.2000000;105155080
20150810;74.2000000;75.1700000;73.5000000;75.1600000;84173210
20150811;75.1500000;75.6700000;73.2000000;73.2000000;113585110
20150812;72.9800000;74.2000000;72.5200000;73.4000000;98776070
20150813;73.8100000;74.4400000;73.1200000;73.7000000;77166680
20150814;73.6500000;74.8600000;73.2700000;74.4300000;73185750
20150817;73.9900000;74.1900000;72.8100000;73.0000000;94133960
20150818;72.7200000;73.4200000;72.0400000;72.4500000;87589900
20150819;72.3100000;73.2600000;71.2700000;71.5000000;105273640
20150820;71.0800000;72.5700000;70.8800000;72.0500000;108237280
20150821;71.0800000;71.5700000;69.8600000;69.8600000;118013370
20150824;68.0500000;69.2300000;66.7500000;68.5300000;231577130
20150825;68.6100000;71.0000000;68.6000000;70.7900000;145558030
20150826;70.6400000;71.2800000;69.5100000;71.0000000;129497160
20150827;71.9000000;73.9000000;71.8000000;73.8000000;153194380
20150828;74.4600000;75.0600000;72.9000000;74.8200000;174195750
20150831;74.3200000;74.5300000;73.0800000;74.5000000;152858350
20150901;74.3800000;74.9200000;72.7200000;73.1400000;132453200
20150902;72.9600000;74.1800000;72.2200000;72.9000000;138976340
20150903;73.5000000;74.5000000;73.2200000;74.1500000;106759920
20150904;73.7200000;74.2800000;73.5000000;73.9600000;80548960
20150907;73.6900000;73.9000000;73.3600000;73.8100000;49765350
20150908;74.1000000;75.4000000;74.0400000;74.9000000;98525170
20150909;75.6000000;75.7500000;74.4600000;74.6500000;85666090
20150910;74.0400000;74.8200000;73.6100000;74.3000000;93198540
20150911;74.2800000;74.4200000;73.6900000;74.1000000;56971550
20150914;73.8900000;75.2300000;73.8700000;74.8800000;76394390
20150915;74.9300000;74.9700000;74.2800000;74.8500000;63689210
20150916;75.1200000;77.7100000;75.0900000;77.7100000;124487150
20150917;77.5700000;77.9800000;76.2500000;76.4900000;93571870
20150918;76.7100000;77.1900000;75.3100000;75.5000000;103428370
20150921;75.6000000;76.9800000;75.4700000;75.9400000;78511620
20150922;76.0700000;76.1300000;73.9100000;74.3900000;102250950
20150923;74.4000000;74.9700000;73.4500000;73.7400000;93306190
20150924;73.9400000;74.3000000;72.6700000;73.3300000;101783810
20150925;73.7900000;74.9700000;73.6700000;74.9700000;85774170
20150928;74.9700000;75.6700000;74.2500000;74.5700000;68988630
20150929;74.1800000;75.6000000;73.5800000;75.5000000;83566670
20150930;75.6600000;76.7600000;75.2000000;75.3000000;86456320
20151001;76.0000000;76.4900000;74.1200000;74.5100000;109156150
20151002;74.6000000;75.0000000;72.9500000;73.8000000;98427010
20151005;74.5500000;76.3000000;74.2900000;76.2000000;100274390
20151006;76.2500000;77.3400000;75.7000000;77.3100000;102064460
20151007;78.3100000;79.7000000;76.6900000;79.6500000;180596140
20151008;79.1600000;83.2900000;78.3700000;83.1100000;233887100
20151009;83.8700000;86.2000000;83.2600000;85.7700000;205302340
20151012;85.8100000;86.6000000;83.8600000;85.4500000;145869940
20151013;84.8300000;85.6500000;84.2600000;85.0000000;99614750
20151014;84.5000000;87.1000000;84.0200000;86.8100000;114155830
20151015;86.9900000;89.1200000;86.9300000;87.7000000;139186580
20151016;88.5600000;90.0700000;88.3000000;88.5200000;143301380
20151019;88.4800000;88.8600000;85.9200000;87.0700000;118075520
20151020;86.9700000;89.3400000;86.1400000;88.1400000;109352010
20151021;87.9900000;88.3500000;86.0000000;86.9500000;99021310
20151022;86.6700000;87.6000000;86.0300000;86.5300000;90555350
20151023;87.2300000;90.4500000;86.9700000;90.4500000;137181060
20151026;90.8700000;92.7000000;89.7200000;92.3000000;154561010
20151027;91.9000000;91.9200000;88.7300000;89.0000000;137700310
20151028;89.0500000;90.4900000;87.3300000;90.0500000;128511200
20151029;89.7300000;91.0000000;88.3100000;88.6000000;114384310
20151030;88.7500000;90.8000000;88.1200000;90.5300000;85366080
20151102;90.2500000;93.8000000;89.6600000;93.6500000;124983010
20151103;93.8600000;95.5900000;93.3200000;95.4000000;122392690
20151105;96.0000000;96.6000000;94.6000000;95.5000000;126679170
20151106;95.5000000;95.9100000;93.5700000;94.0900000;106562480
20151109;94.4900000;94.7900000;92.7000000;92.9500000;78965580
20151110;92.7600000;94.4200000;92.0200000;94.3500000;71406950
20151111;94.2000000;94.8600000;92.6500000;94.0000000;77455220
20151112;93.4300000;94.7700000;92.6900000;94.2900000;79120920
20151113;93.4200000;94.3900000;92.9600000;93.4000000;78881520
20151116;93.0900000;96.1400000;93.0100000;95.8000000;88002030
20151117;96.5200000;102.6700000;96.5200000;102.5000000;180740130
20151118;102.7800000;104.5900000;101.7400000;104.0000000;136465200
20151119;104.6300000;108.5500000;102.5400000;104.8600000;190977640
20151120;104.3400000;107.3000000;103.1900000;107.3000000;113665790
20151123;106.8500000;110.3200000;105.2200000;109.9800000;173177320
20151124;109.8300000;110.7000000;105.1500000;105.6000000;154124530
20151125;106.2100000;108.9400000;105.4400000;108.5100000;119438820
20151126;108.7800000;109.3000000;105.6000000;106.4800000;80594160
20151127;105.7400000;106.0600000;103.7000000;104.5500000;93246670
20151130;103.9000000;105.9000000;102.7500000;102.9000000;87093940
20151201;103.5100000;103.9000000;100.6000000;101.3000000;98740920
20151202;101.4900000;103.4900000;101.1500000;102.5000000;89679440
20151203;101.9100000;105.0200000;101.5000000;104.0000000;96330850
20151204;103.7000000;105.6700000;102.2500000;103.0500000;107482110
20151207;103.4500000;104.9000000;102.7800000;103.0000000;91307170
20151208;102.8100000;103.0800000;96.9500000;97.0000000;159192320
20151209;97.4800000;101.0500000;97.2400000;100.6600000;118977140
20151210;100.2500000;101.7500000;99.6700000;100.1300000;88882360
20151211;99.8800000;100.5900000;97.7600000;98.1500000;90910000
20151214;97.6000000;98.3700000;96.2300000;97.7000000;101803240
20151215;98.3600000;100.7900000;98.2400000;100.0000000;87414990
20151216;100.2600000;102.5000000;100.0700000;102.4500000;70519150
20151217;102.8500000;105.1800000;102.5500000;103.7500000;120045750
20151218;103.0500000;103.1800000;98.8000000;98.8100000;108739650
20151221;98.9400000;100.8000000;97.6500000;98.7300000;81350840
20151222;99.5000000;100.4000000;99.1000000;99.8000000;48754440
20151223;100.1500000;102.9600000;100.1300000;102.9600000;72242830
20151224;103.7000000;103.8900000;100.4000000;101.3500000;72100810
20151225;101.8300000;102.3200000;100.7800000;101.3400000;26162460
20151228;101.2500000;101.5400000;99.4600000;100.2000000;36917760
20151229;100.4200000;102.5000000;99.7400000;101.8200000;72668060
20151230;101.6700000;101.8500000;100.4700000;101.2600000;38859760
20160104;101.0000000;101.7800000;97.9400000;98.0100000;51183990
20160105;97.9400000;99.2400000;97.1600000;98.8900000;48997370
20160106;98.7200000;99.5600000;96.8300000;96.8500000;40688180
20160111;93.7000000;94.8900000;91.0100000;91.0300000;85788320
20160112;89.5000000;92.8800000;88.5200000;91.7100000;109778950
20160113;92.7000000;93.8800000;91.2500000;91.5000000;74000750
20160114;90.9800000;93.1500000;90.3700000;93.0400000;80962520
20160115;92.4300000;92.9500000;86.8500000;87.2700000;133569990
20160118;86.3000000;88.2800000;85.1000000;86.1500000;100385360
20160119;87.3200000;89.7000000;85.7600000;86.6800000;113948150
20160120;84.9000000;85.1900000;82.2000000;83.8300000;134106610
20160121;84.2400000;87.1500000;83.2700000;86.0000000;143653780
20160122;88.9700000;92.2800000;87.6200000;91.5000000;206844770
20160125;92.5500000;93.3500000;90.0000000;91.0000000;131617230
20160126;89.1100000;91.7600000;88.7400000;91.5000000;105032370
20160127;91.9800000;96.2600000;91.4700000;95.7500000;150750760
20160128;95.7800000;97.2800000;94.3300000;96.6900000;179401240
20160129;97.4800000;98.7000000;95.1200000;96.5000000;164734030
20160201;96.3500000;97.4900000;95.2900000;96.5000000;89540470
20160202;95.6700000;97.0700000;93.7500000;94.4000000;128914040
20160203;93.9100000;96.8900000;93.7100000;94.5300000;112674290
20160204;98.4800000;98.4900000;96.7100000;97.5700000;120693420
20160205;97.0100000;97.9800000;96.3500000;97.2000000;81229760
20160208;97.0500000;97.8600000;93.8500000;94.7000000;106112220
20160209;93.9800000;95.6300000;92.7000000;93.8900000;121139330
20160210;93.5000000;96.7700000;93.1600000;96.3500000;111291300
20160211;95.7100000;96.1000000;93.0500000;94.2000000;115241960
20160212;95.1400000;95.6700000;94.1800000;94.8500000;79177230
20160215;96.0100000;96.3700000;94.9300000;95.2500000;68273680
20160216;95.9500000;97.2800000;95.7000000;96.5100000;114762620
20160217;96.5100000;99.3800000;96.0500000;99.2000000;114642730
20160218;99.8800000;102.8000000;99.7500000;102.7000000;125518410
20160219;101.9800000;103.5700000;101.0000000;101.5000000;171509110
20160220;101.6400000;102.6000000;101.5000000;102.3500000;17989490
20160222;102.5800000;104.3900000;102.3900000;103.2000000;66162380
20160224;101.9900000;102.7000000;100.7900000;102.1000000;88950780
20160225;102.6500000;104.3500000;101.5100000;104.0500000;110133640
20160226;105.0100000;107.1500000;104.8300000;106.2400000;143848820
20160229;105.5700000;107.3800000;104.8100000;107.0000000;91688580
20160301;107.5000000;108.7900000;106.4200000;108.2600000;114771730
20160302;109.0100000;109.2000000;106.1000000;106.1200000;97665960
20160303;106.7000000;107.6300000;105.4000000;106.9900000;80139720
20160304;107.5700000;109.0200000;106.7000000;108.9900000;84055380
20160307;109.6300000;110.2000000;108.5700000;109.4700000;74951360
20160309;108.9800000;109.0700000;107.5000000;108.1500000;72379620
20160310;108.2800000;109.9000000;107.6700000;108.8400000;94907390
20160311;109.2000000;109.9500000;108.5500000;109.2600000;61241500
20160314;109.2900000;109.5600000;108.4000000;109.2600000;66447890
20160315;109.5800000;110.2900000;106.0900000;106.4600000;126167970
20160316;107.2000000;107.2700000;106.1200000;107.0000000;75628070
20160317;107.7000000;109.4900000;107.7000000;109.4700000;92849150
20160318;109.5900000;112.5000000;108.9100000;112.4000000;134588820
20160321;111.5000000;112.9200000;110.5000000;112.0700000;115398170
20160322;112.2800000;114.1900000;111.0000000;111.4900000;107504430
20160323;111.2700000;112.1000000;108.7000000;109.1000000;104058640
20160324;108.5800000;109.2900000;107.0500000;108.0600000;93378980
20160325;108.6300000;109.5000000;108.6300000;109.1000000;32897550
20160328;109.9900000;110.1100000;107.6900000;108.1200000;49458060
20160329;107.9100000;108.4400000;105.3500000;107.0500000;86806520
20160330;107.9600000;109.9100000;107.5200000;109.1500000;84179670
20160331;108.7200000;110.5900000;107.3200000;109.9000000;106464080
20160401;109.3200000;109.4000000;107.0100000;108.5200000;101161710
20160404;108.2200000;109.6900000;107.1000000;108.2000000;80407450
20160405;107.2300000;107.6400000;106.0000000;106.8700000;75497660
20160406;107.6400000;108.3000000;107.0500000;108.0000000;75393670
20160407;108.9800000;109.3800000;107.6200000;108.5100000;80198430
20160408;108.8600000;113.3000000;108.5600000;112.9200000;124397630
20160411;112.9600000;117.8500000;112.6200000;117.3500000;150641490
20160412;117.2700000;119.3900000;115.8200000;117.9500000;120987100
20160413;118.1000000;119.9500000;117.3500000;119.5000000;103342960
20160414;119.0400000;119.5500000;117.8900000;119.3000000;87945210
20160415;118.9900000;119.9100000;118.1100000;119.3000000;70457880
20160418;117.1200000;118.2000000;116.0100000;118.2000000;91536570
20160419;118.8300000;123.3500000;118.7800000;121.5000000;137624630
20160420;120.6900000;123.9700000;119.9000000;123.7500000;104316770
20160421;124.9900000;125.5500000;118.2000000;119.1700000;181664640
20160422;119.6400000;121.3900000;117.9000000;121.2500000;102968520
20160425;121.0000000;121.5100000;119.6000000;120.0800000;67336110
20160426;119.9700000;119.9700000;116.7500000;119.7000000;87560980
20160427;120.2400000;122.3700000;119.5700000;120.8000000;90692430
20160428;121.3200000;124.3900000;120.0000000;124.3900000;86103090
20160429;124.4400000;125.7800000;122.0000000;123.5500000;102783950
20160504;121.5000000;122.3900000;119.3100000;120.9600000;84858050
20160505;121.2800000;122.3000000;120.4000000;120.9200000;55968600
20160506;120.3100000;120.8600000;118.4100000;120.6400000;70246720
20160510;119.8000000;121.3500000;118.5700000;119.5500000;66102880
20160511;120.0600000;123.6200000;119.5700000;123.4500000;85314900
20160512;123.4500000;124.3800000;121.0100000;121.2000000;82024670
20160513;121.4000000;121.9500000;119.6900000;121.0700000;63678800
20160516;122.1000000;123.6200000;121.6300000;122.6000000;58974060
20160517;122.8800000;123.2700000;120.6000000;122.7100000;72488460
20160518;122.4900000;123.5400000;121.8300000;123.1200000;50018810
20160519;121.9900000;122.1700000;120.3000000;120.5000000;72263880
20160520;121.7900000;122.4700000;120.8000000;121.9000000;53918680
20160523;121.3000000;122.2000000;120.1200000;121.5100000;56384330
20160524;121.4200000;124.0700000;121.3500000;123.5000000;56867780
20160525;124.4500000;128.5500000;124.4100000;127.8700000;113976050
20160526;128.5500000;133.0500000;126.9000000;132.1600000;125157540
20160527;131.6200000;134.7900000;131.3500000;133.2000000;87155860
20160530;133.5500000;135.0800000;132.5500000;134.4500000;37557070
20160531;134.7900000;135.9800000;132.5600000;132.5600000;93293740
20160601;132.3600000;133.2100000;131.3100000;131.3600000;64123110
20160602;131.6000000;133.0800000;130.5100000;132.3000000;63910540
20160603;133.0800000;134.4400000;131.0400000;131.5900000;68130080
20160606;132.1000000;134.7400000;132.0000000;133.9900000;48631250
20160607;134.5100000;139.9700000;134.0200000;139.9700000;101116160
20160608;141.1200000;142.0000000;137.4400000;139.3900000;88340850
20160609;139.8900000;140.7100000;137.0700000;139.6100000;56565300
20160610;137.7800000;137.9400000;133.3500000;133.5000000;64481000
20160614;131.2100000;132.3700000;126.1500000;127.0800000;109217780
20160615;126.9000000;130.2300000;126.6100000;129.8900000;80291260
20160616;129.0000000;129.2400000;125.8500000;127.1000000;67086030
20160617;128.6000000;130.7500000;128.4900000;128.7000000;66699700
20160620;132.4500000;133.4800000;131.2000000;132.1300000;47630400
20160621;132.1000000;133.4300000;129.9400000;133.3900000;52397860
20160622;134.6400000;135.7900000;133.5100000;134.8100000;45326330
20160623;134.4200000;138.2800000;133.8900000;138.0000000;55130360
20160624;131.5000000;133.5000000;129.1200000;133.4000000;106884700
20160627;133.9000000;134.8300000;125.3500000;126.2000000;117399890
